ItemID,LocationID,ReportingPeriodID,ScenarioID,MonthID,Date,Sum_GrossMarginAmount,Sum_Regular_Sales_Dollars,Sum_Regular_Sales_Units
110301,26,20140701,1,1,2014-07-01 00:00:00,-40,20,40
110301,32,20140101,1,1,2014-01-01 00:00:00,-13.73,20.77,23
110301,34,20140301,1,1,2014-03-01 00:00:00,-1.53,2.97,3
110301,35,20140401,1,1,2014-04-01 00:00:00,-1.63,2.87,3
110301,35,20140701,1,1,2014-07-01 00:00:00,-102,51,102
110301,38,20140101,1,1,2014-01-01 00:00:00,-4.59,8.91,9
110301,38,20140401,1,1,2014-04-01 00:00:00,-4.59,8.91,9
110301,40,20140301,1,1,2014-03-01 00:00:00,-8.67,16.83,17
110301,40,20140501,1,1,2014-05-01 00:00:00,-3.06,5.94,6
110303,7,20140101,1,1,2014-01-01 00:00:00,-20,0,0
110303,32,20140301,1,1,2014-03-01 00:00:00,-23,0,0
110303,33,20140101,1,1,2014-01-01 00:00:00,-10,0,0
110304,6,20140101,1,1,2014-01-01 00:00:00,-0.05,0,0
110305,5,20140101,1,1,2014-01-01 00:00:00,-31,0,0
110305,31,20140101,1,1,2014-01-01 00:00:00,-5,0,0
110305,34,20140101,1,1,2014-01-01 00:00:00,-18,0,0
110306,12,20140501,1,1,2014-05-01 00:00:00,-0.51,0.99,1
110306,15,20140601,1,1,2014-06-01 00:00:00,-5,2.5,5
110306,16,20140201,1,1,2014-02-01 00:00:00,-6.63,12.87,13
110306,18,20140601,1,1,2014-06-01 00:00:00,-7.25,3.25,7
110306,22,20140201,1,1,2014-02-01 00:00:00,-2,-2,0
110306,25,20140201,1,1,2014-02-01 00:00:00,-4.08,7.92,8
110306,27,20140101,1,1,2014-01-01 00:00:00,-2.04,3.96,4
110306,33,20140101,1,1,2014-01-01 00:00:00,-3.06,5.94,6
110306,33,20140401,1,1,2014-04-01 00:00:00,-13.26,25.74,26
110306,35,20140501,1,1,2014-05-01 00:00:00,-1.02,1.98,2
110306,39,20140401,1,1,2014-04-01 00:00:00,-3.06,5.94,6
110308,2,20140101,1,1,2014-01-01 00:00:00,-3.06,5.94,6
110308,2,20140401,1,1,2014-04-01 00:00:00,-2.04,3.96,4
110308,7,20140501,1,1,2014-05-01 00:00:00,-1.53,2.97,3
110308,14,20140201,1,1,2014-02-01 00:00:00,-4.08,7.92,8
110308,16,20140601,1,1,2014-06-01 00:00:00,-18,9,18
110308,20,20140201,1,1,2014-02-01 00:00:00,-4.08,7.92,8
110308,20,20140601,1,1,2014-06-01 00:00:00,-4,2,4
110308,23,20140201,1,1,2014-02-01 00:00:00,-4.59,8.91,9
110308,28,20140101,1,1,2014-01-01 00:00:00,-2.04,3.96,4
110308,33,20140501,1,1,2014-05-01 00:00:00,-2.51,1.99,3
110308,39,20140501,1,1,2014-05-01 00:00:00,-8.51,4.99,9
110315,24,20140101,1,1,2014-01-01 00:00:00,-1.5,0,0
110318,13,20140201,1,1,2014-02-01 00:00:00,-0.5,5,2
110320,11,20140201,1,1,2014-02-01 00:00:00,-2.5,0,0
110331,583,20140101,1,1,2014-01-01 00:00:00,0.99,5.99,1
110356,12,20140101,1,1,2014-01-01 00:00:00,-0.2,1,2
110370,24,20140101,1,1,2014-01-01 00:00:00,2.6,0,0
110370,541,20140101,1,1,2014-01-01 00:00:00,1.4,5.8,3
110370,573,20140101,1,1,2014-01-01 00:00:00,0.4,0,0
110373,3,20140501,1,1,2014-05-01 00:00:00,-0.8,0,0
110373,24,20140101,1,1,2014-01-01 00:00:00,0.38,3.98,2
110373,32,20140501,1,1,2014-05-01 00:00:00,-2.4,0,0
110373,35,20140601,1,1,2014-06-01 00:00:00,-0.8,0,0
110377,40,20140601,1,1,2014-06-01 00:00:00,3,0,0
110377,520,20140201,1,1,2014-02-01 00:00:00,9.96,19.96,4
110377,537,20140101,1,1,2014-01-01 00:00:00,4.98,9.98,2
110393,501,20140201,1,1,2014-02-01 00:00:00,2,0,0
110393,504,20140201,1,1,2014-02-01 00:00:00,10,0,0
110393,507,20140201,1,1,2014-02-01 00:00:00,4,0,0
110395,23,20140201,1,1,2014-02-01 00:00:00,95.36,255.36,64
110395,31,20140101,1,1,2014-01-01 00:00:00,1.49,3.99,1
110433,11,20140101,1,1,2014-01-01 00:00:00,-5.49,-9.99,-1
110547,3,20140501,1,1,2014-05-01 00:00:00,-5,-5,0
110596,510,20140201,1,1,2014-02-01 00:00:00,-2.5,0,0
110617,13,20140201,1,1,2014-02-01 00:00:00,-4.5,0.5,1
110670,12,20140201,1,1,2014-02-01 00:00:00,-3,0.5,1
110696,21,20140201,1,1,2014-02-01 00:00:00,0.24,1.99,1
110704,39,20140201,1,1,2014-02-01 00:00:00,1.74,4.99,1
110704,524,20140201,1,1,2014-02-01 00:00:00,-0.25,0,0
110704,530,20140201,1,1,2014-02-01 00:00:00,-0.25,0,0
110704,582,20140201,1,1,2014-02-01 00:00:00,-0.25,0,0
110705,8,20140601,1,1,2014-06-01 00:00:00,1.74,4.99,1
110705,18,20140201,1,1,2014-02-01 00:00:00,1.74,4.99,1
110706,8,20140201,1,1,2014-02-01 00:00:00,13.98,29.98,2
110713,33,20140201,1,1,2014-02-01 00:00:00,2.49,4.99,1
110714,3,20140201,1,1,2014-02-01 00:00:00,1.49,3.99,1
110714,5,20140601,1,1,2014-06-01 00:00:00,1.49,3.99,1
110714,6,20140201,1,1,2014-02-01 00:00:00,1.49,3.99,1
110714,9,20140601,1,1,2014-06-01 00:00:00,2.98,7.98,2
110739,39,20140201,1,1,2014-02-01 00:00:00,1.5,0,0
110768,524,20140201,1,1,2014-02-01 00:00:00,-3.5,0,0
110769,501,20140101,1,1,2014-01-01 00:00:00,0.5,0,0
110769,517,20140201,1,1,2014-02-01 00:00:00,-1.5,0,0
110769,524,20140101,1,1,2014-01-01 00:00:00,-7,0,0
110769,530,20140101,1,1,2014-01-01 00:00:00,-0.5,0,0
110769,581,20140201,1,1,2014-02-01 00:00:00,-10.5,0,0
110773,34,20140201,1,1,2014-02-01 00:00:00,-7.55,0.45,1
110781,33,20140101,1,1,2014-01-01 00:00:00,-24,0,0
110783,572,20140401,1,1,2014-04-01 00:00:00,-17,0,0
110784,7,20140501,1,1,2014-05-01 00:00:00,1,0,0
110784,13,20140501,1,1,2014-05-01 00:00:00,1,0,0
110784,23,20140201,1,1,2014-02-01 00:00:00,25.99,49.99,1
110784,26,20140201,1,1,2014-02-01 00:00:00,51.98,99.98,2
110790,531,20140201,1,1,2014-02-01 00:00:00,-8.5,0,0
110790,535,20140101,1,1,2014-01-01 00:00:00,-1.51,9.99,1
110790,538,20140101,1,1,2014-01-01 00:00:00,-8.8,2.7,1
110790,541,20140101,1,1,2014-01-01 00:00:00,-1.51,9.99,1
110793,535,20140101,1,1,2014-01-01 00:00:00,-3.51,12.99,1
110793,538,20140101,1,1,2014-01-01 00:00:00,-7,0,0
110795,18,20140201,1,1,2014-02-01 00:00:00,-13,0,0
110798,9,20140201,1,1,2014-02-01 00:00:00,-17,0,0
110798,22,20140101,1,1,2014-01-01 00:00:00,-4.5,0,0
110800,20,20140101,1,1,2014-01-01 00:00:00,-2.5,0,0
110802,522,20140201,1,1,2014-02-01 00:00:00,-3,0,0
110802,526,20140101,1,1,2014-01-01 00:00:00,3.5,0,0
110802,583,20140201,1,1,2014-02-01 00:00:00,-11.5,0,0
110818,5,20140501,1,1,2014-05-01 00:00:00,-36,0,0
110827,13,20140101,1,1,2014-01-01 00:00:00,-5,0,0
110827,581,20140201,1,1,2014-02-01 00:00:00,0,0,0
110828,7,20140601,1,1,2014-06-01 00:00:00,3.49,14.99,1
110828,9,20140201,1,1,2014-02-01 00:00:00,-1.5,0,0
110828,12,20140201,1,1,2014-02-01 00:00:00,-4.5,0,0
110828,18,20140201,1,1,2014-02-01 00:00:00,-6,0,0
110828,21,20140101,1,1,2014-01-01 00:00:00,-3,0,0
110828,37,20140201,1,1,2014-02-01 00:00:00,-1.5,0,0
110828,40,20140201,1,1,2014-02-01 00:00:00,-4.5,0,0
110828,526,20140101,1,1,2014-01-01 00:00:00,-1.5,0,0
110828,526,20140201,1,1,2014-02-01 00:00:00,-1.5,0,0
110828,551,20140201,1,1,2014-02-01 00:00:00,-5,0,0
110828,554,20140201,1,1,2014-02-01 00:00:00,-1.5,0,0
110828,555,20140101,1,1,2014-01-01 00:00:00,-2.51,14.99,1
110828,555,20140201,1,1,2014-02-01 00:00:00,-1.5,0,0
110828,557,20140201,1,1,2014-02-01 00:00:00,-1.5,0,0
110828,558,20140101,1,1,2014-01-01 00:00:00,-3,0,0
110829,8,20140201,1,1,2014-02-01 00:00:00,-2,0,0
110829,39,20140201,1,1,2014-02-01 00:00:00,-2,0,0
110830,13,20140101,1,1,2014-01-01 00:00:00,-0.5,0,0
110830,39,20140201,1,1,2014-02-01 00:00:00,-2.5,0,0
110831,551,20140201,1,1,2014-02-01 00:00:00,-30,0,0
110833,10,20140101,1,1,2014-01-01 00:00:00,0.8,0,0
110833,13,20140101,1,1,2014-01-01 00:00:00,0.8,0,0
110833,32,20140201,1,1,2014-02-01 00:00:00,-2.4,0,0
110833,39,20140101,1,1,2014-01-01 00:00:00,1.6,0,0
110833,39,20140201,1,1,2014-02-01 00:00:00,0.8,0,0
110834,523,20140101,1,1,2014-01-01 00:00:00,-19.99,-59.99,-1
110835,2,20140201,1,1,2014-02-01 00:00:00,-11.5,13.5,5
110835,8,20140201,1,1,2014-02-01 00:00:00,-4,0,0
110843,21,20140601,1,1,2014-06-01 00:00:00,2.49,4.99,1
110846,26,20140201,1,1,2014-02-01 00:00:00,0.24,0.49,1
110847,22,20140201,1,1,2014-02-01 00:00:00,-5,0,0
110847,510,20140201,1,1,2014-02-01 00:00:00,-5,0,0
110875,26,20140201,1,1,2014-02-01 00:00:00,-5.5,0,0
110893,5,20140201,1,1,2014-02-01 00:00:00,0.99,6.99,1
110893,11,20140201,1,1,2014-02-01 00:00:00,0,0,0
110893,34,20140201,1,1,2014-02-01 00:00:00,0.99,6.99,1
110893,554,20140201,1,1,2014-02-01 00:00:00,-3.5,9.5,2
110893,579,20140601,1,1,2014-06-01 00:00:00,-6,0,0
110896,519,20140201,1,1,2014-02-01 00:00:00,8.97,29.97,3
110897,7,20140201,1,1,2014-02-01 00:00:00,4.99,14.99,1
110897,32,20140601,1,1,2014-06-01 00:00:00,0,0,0
110897,39,20140101,1,1,2014-01-01 00:00:00,4.99,14.99,1
110897,547,20140101,1,1,2014-01-01 00:00:00,9.98,29.98,2
110897,547,20140201,1,1,2014-02-01 00:00:00,-4.99,-14.99,-1
110898,5,20140601,1,1,2014-06-01 00:00:00,-12,0,0
110898,9,20140101,1,1,2014-01-01 00:00:00,4.99,16.99,1
110898,28,20140601,1,1,2014-06-01 00:00:00,-36,0,0
110898,32,20140201,1,1,2014-02-01 00:00:00,4.99,16.99,1
110900,9,20140501,1,1,2014-05-01 00:00:00,6.99,19.99,1
110900,21,20140201,1,1,2014-02-01 00:00:00,6.99,19.99,1
110902,39,20140501,1,1,2014-05-01 00:00:00,1.33,2.99,1
110902,510,20140101,1,1,2014-01-01 00:00:00,-0.4,-0.4,0
110902,545,20140101,1,1,2014-01-01 00:00:00,2.33,3.99,1
110909,18,20140201,1,1,2014-02-01 00:00:00,2.94,11.94,6
110909,21,20140101,1,1,2014-01-01 00:00:00,0.49,1.99,1
110909,24,20140101,1,1,2014-01-01 00:00:00,1.47,5.97,3
110909,24,20140201,1,1,2014-02-01 00:00:00,0.49,1.99,1
110909,27,20140101,1,1,2014-01-01 00:00:00,2.45,9.95,5
110909,27,20140201,1,1,2014-02-01 00:00:00,0.49,1.99,1
110909,503,20140101,1,1,2014-01-01 00:00:00,1.49,2.99,1
110909,520,20140201,1,1,2014-02-01 00:00:00,1.49,2.99,1
110909,541,20140201,1,1,2014-02-01 00:00:00,2.98,5.98,2
110909,581,20140201,1,1,2014-02-01 00:00:00,1.49,2.99,1
110911,33,20140501,1,1,2014-05-01 00:00:00,0,0,0
110911,501,20140201,1,1,2014-02-01 00:00:00,1,0,0
110911,536,20140101,1,1,2014-01-01 00:00:00,1,0,0
110911,550,20140201,1,1,2014-02-01 00:00:00,1,0,0
110911,582,20140201,1,1,2014-02-01 00:00:00,2,0,0
110912,6,20140201,1,1,2014-02-01 00:00:00,5.5,0,0
110912,12,20140201,1,1,2014-02-01 00:00:00,2.5,0,0
110912,21,20140201,1,1,2014-02-01 00:00:00,5,0,0
110912,503,20140101,1,1,2014-01-01 00:00:00,2.5,0,0
110913,11,20140201,1,1,2014-02-01 00:00:00,2.5,0,0
110913,531,20140101,1,1,2014-01-01 00:00:00,2.5,0,0
110913,531,20140201,1,1,2014-02-01 00:00:00,2.5,0,0
110913,540,20140101,1,1,2014-01-01 00:00:00,7.5,0,0
110913,551,20140201,1,1,2014-02-01 00:00:00,2.5,0,0
110913,560,20140101,1,1,2014-01-01 00:00:00,5,0,0
110922,28,20140201,1,1,2014-02-01 00:00:00,2.49,5.99,1
110925,13,20140501,1,1,2014-05-01 00:00:00,2.49,5.99,1
110925,14,20140101,1,1,2014-01-01 00:00:00,2.49,5.99,1
110925,22,20140201,1,1,2014-02-01 00:00:00,2.49,5.99,1
110925,33,20140601,1,1,2014-06-01 00:00:00,3,0,0
110927,26,20140201,1,1,2014-02-01 00:00:00,12.18,27.93,7
110931,40,20140101,1,1,2014-01-01 00:00:00,-2,0.5,1
110935,27,20140101,1,1,2014-01-01 00:00:00,-7.25,0,0
110937,25,20140101,1,1,2014-01-01 00:00:00,-13.5,0,0
110937,34,20140101,1,1,2014-01-01 00:00:00,-1.75,0,0
110939,511,20140101,1,1,2014-01-01 00:00:00,-6,0,0
110939,572,20140101,1,1,2014-01-01 00:00:00,-1,0,0
110944,503,20140101,1,1,2014-01-01 00:00:00,-4.5,0,0
110944,535,20140101,1,1,2014-01-01 00:00:00,3.49,12.99,1
110944,538,20140101,1,1,2014-01-01 00:00:00,-4.5,0,0
110944,575,20140201,1,1,2014-02-01 00:00:00,-5,4.5,1
110954,40,20140101,1,1,2014-01-01 00:00:00,2.33,3.99,1
110955,7,20140101,1,1,2014-01-01 00:00:00,25.27,56.81,19
110955,13,20140101,1,1,2014-01-01 00:00:00,2.66,5.98,2
110957,11,20140101,1,1,2014-01-01 00:00:00,1.98,2.98,2
110957,25,20140201,1,1,2014-02-01 00:00:00,5.47,7.47,4
110957,34,20140101,1,1,2014-01-01 00:00:00,4.47,4.47,3
110959,3,20140101,1,1,2014-01-01 00:00:00,0,0.5,1
110959,6,20140101,1,1,2014-01-01 00:00:00,0,0.5,1
110959,20,20140201,1,1,2014-02-01 00:00:00,0,6,12
110959,20,20140501,1,1,2014-05-01 00:00:00,0,0.5,1
110959,26,20140201,1,1,2014-02-01 00:00:00,0.98,3.98,6
110965,557,20140201,1,1,2014-02-01 00:00:00,2.94,5.94,6
110966,31,20140101,1,1,2014-01-01 00:00:00,2.87,7.97,3
110967,12,20140201,1,1,2014-02-01 00:00:00,9.03,20.93,7
110969,10,20140201,1,1,2014-02-01 00:00:00,7.99,19.99,1
110969,13,20140201,1,1,2014-02-01 00:00:00,15.98,39.98,2
110969,28,20140101,1,1,2014-01-01 00:00:00,7.99,19.99,1
110969,31,20140101,1,1,2014-01-01 00:00:00,7.99,19.99,1
110969,35,20140301,1,1,2014-03-01 00:00:00,31.96,79.96,4
110969,38,20140301,1,1,2014-03-01 00:00:00,15.98,39.98,2
110981,13,20140101,1,1,2014-01-01 00:00:00,14.06,37.81,19
110981,18,20140501,1,1,2014-05-01 00:00:00,2.22,5.97,3
110981,23,20140301,1,1,2014-03-01 00:00:00,2.96,7.96,4
110981,24,20140501,1,1,2014-05-01 00:00:00,1.48,3.98,2
110981,33,20140201,1,1,2014-02-01 00:00:00,4.44,11.94,6
110981,38,20140601,1,1,2014-06-01 00:00:00,-0.25,0,0
110981,576,20140201,1,1,2014-02-01 00:00:00,0.74,1.99,1
110982,3,20140201,1,1,2014-02-01 00:00:00,0.9,0,0
110982,9,20140101,1,1,2014-01-01 00:00:00,7.56,15.96,4
110982,11,20140601,1,1,2014-06-01 00:00:00,0.9,0,0
110982,12,20140101,1,1,2014-01-01 00:00:00,7.56,15.96,4
110982,19,20140301,1,1,2014-03-01 00:00:00,3.78,7.98,2
110982,22,20140301,1,1,2014-03-01 00:00:00,-1.89,-3.99,-1
110982,23,20140501,1,1,2014-05-01 00:00:00,1.89,3.99,1
110982,25,20140301,1,1,2014-03-01 00:00:00,1.89,3.99,1
110982,26,20140201,1,1,2014-02-01 00:00:00,-0.6,1.5,1
110982,28,20140301,1,1,2014-03-01 00:00:00,1.89,3.99,1
110982,34,20140601,1,1,2014-06-01 00:00:00,3.69,3.99,1
110982,37,20140601,1,1,2014-06-01 00:00:00,0.9,0,0
110983,4,20140601,1,1,2014-06-01 00:00:00,6,0,0
110983,8,20140101,1,1,2014-01-01 00:00:00,12.45,24.95,5
110983,10,20140601,1,1,2014-06-01 00:00:00,4.5,0,0
110983,14,20140101,1,1,2014-01-01 00:00:00,17.43,34.93,7
110983,18,20140301,1,1,2014-03-01 00:00:00,4.98,9.98,2
110983,19,20140501,1,1,2014-05-01 00:00:00,2.49,4.99,1
110983,25,20140501,1,1,2014-05-01 00:00:00,2.49,4.99,1
110983,27,20140301,1,1,2014-03-01 00:00:00,2.49,4.99,1
110983,28,20140201,1,1,2014-02-01 00:00:00,7.47,14.97,3
110983,31,20140201,1,1,2014-02-01 00:00:00,4.98,9.98,2
110983,33,20140601,1,1,2014-06-01 00:00:00,3,0,0
110983,33,20140801,1,1,2014-08-01 00:00:00,-7.5,0,0
110983,34,20140201,1,1,2014-02-01 00:00:00,12.45,24.95,5
110983,36,20140601,1,1,2014-06-01 00:00:00,3,0,0
110983,39,20140601,1,1,2014-06-01 00:00:00,1.5,0,0
110983,40,20140101,1,1,2014-01-01 00:00:00,12.45,24.95,5
110984,18,20140501,1,1,2014-05-01 00:00:00,3.98,9.98,2
110984,39,20140101,1,1,2014-01-01 00:00:00,5.97,14.97,3
110984,563,20140301,1,1,2014-03-01 00:00:00,1.99,4.99,1
110985,6,20140101,1,1,2014-01-01 00:00:00,6.96,15.96,4
110985,8,20140601,1,1,2014-06-01 00:00:00,1.5,0,0
110985,9,20140101,1,1,2014-01-01 00:00:00,15.66,35.91,9
110985,14,20140501,1,1,2014-05-01 00:00:00,1.74,3.99,1
110985,19,20140301,1,1,2014-03-01 00:00:00,3.08,7.58,2
110985,23,20140501,1,1,2014-05-01 00:00:00,1.74,3.99,1
110985,25,20140301,1,1,2014-03-01 00:00:00,3.48,7.98,2
110985,25,20140801,1,1,2014-08-01 00:00:00,-5,0,0
110985,31,20140101,1,1,2014-01-01 00:00:00,6.96,15.96,4
110985,31,20140601,1,1,2014-06-01 00:00:00,3.24,3.99,1
110985,31,20140801,1,1,2014-08-01 00:00:00,-1.25,0,0
110985,32,20140201,1,1,2014-02-01 00:00:00,10.44,23.94,6
110985,34,20140601,1,1,2014-06-01 00:00:00,3,0,0
110985,38,20140101,1,1,2014-01-01 00:00:00,15.66,35.91,9
110985,40,20140601,1,1,2014-06-01 00:00:00,0.75,0,0
110985,563,20140501,1,1,2014-05-01 00:00:00,-0.5,0,0
110986,18,20140301,1,1,2014-03-01 00:00:00,-3.6,0,0
110986,21,20140101,1,1,2014-01-01 00:00:00,10.67,11.97,3
110986,21,20140301,1,1,2014-03-01 00:00:00,-6.3,0,0
110986,22,20140201,1,1,2014-02-01 00:00:00,2.2,0,0
110986,24,20140101,1,1,2014-01-01 00:00:00,4.29,3.99,1
110986,24,20140301,1,1,2014-03-01 00:00:00,-22.4,16.9,15
110986,25,20140201,1,1,2014-02-01 00:00:00,1.1,0,0
110986,27,20140101,1,1,2014-01-01 00:00:00,7.6,8.7,3
110986,28,20140201,1,1,2014-02-01 00:00:00,4.4,0,0
110986,31,20140201,1,1,2014-02-01 00:00:00,2.2,0,0
110986,35,20140401,1,1,2014-04-01 00:00:00,-0.9,0,0
110988,576,20140401,1,1,2014-04-01 00:00:00,-1.25,0,0
110990,11,20140301,1,1,2014-03-01 00:00:00,2.74,6.99,1
110990,15,20140501,1,1,2014-05-01 00:00:00,8.22,20.97,3
110990,18,20140201,1,1,2014-02-01 00:00:00,2.74,6.99,1
110990,18,20140501,1,1,2014-05-01 00:00:00,2.74,6.99,1
110990,20,20140101,1,1,2014-01-01 00:00:00,13.7,34.95,5
110990,20,20140301,1,1,2014-03-01 00:00:00,2.74,6.99,1
110990,21,20140201,1,1,2014-02-01 00:00:00,2.74,6.99,1
110990,26,20140801,1,1,2014-08-01 00:00:00,0.75,0,0
110990,32,20140601,1,1,2014-06-01 00:00:00,0.75,0,0
110990,563,20140101,1,1,2014-01-01 00:00:00,8.22,20.97,3
110993,2,20140401,1,1,2014-04-01 00:00:00,2.49,4.99,1
110993,6,20140501,1,1,2014-05-01 00:00:00,2.49,4.99,1
110993,14,20140101,1,1,2014-01-01 00:00:00,4.98,9.98,2
110993,14,20140301,1,1,2014-03-01 00:00:00,24.9,49.9,10
110993,18,20140201,1,1,2014-02-01 00:00:00,49.8,99.8,20
110993,20,20140101,1,1,2014-01-01 00:00:00,19.92,39.92,8
110993,20,20140801,1,1,2014-08-01 00:00:00,-1.5,0,0
110993,21,20140201,1,1,2014-02-01 00:00:00,9.96,19.96,4
110993,23,20140101,1,1,2014-01-01 00:00:00,7.47,14.97,3
110993,24,20140201,1,1,2014-02-01 00:00:00,7.47,14.97,3
110993,28,20140401,1,1,2014-04-01 00:00:00,7.47,14.97,3
110993,31,20140401,1,1,2014-04-01 00:00:00,2.49,4.99,1
110993,38,20140501,1,1,2014-05-01 00:00:00,2.49,4.99,1
110993,40,20140301,1,1,2014-03-01 00:00:00,2.49,4.99,1
110996,11,20140101,1,1,2014-01-01 00:00:00,-0.5,0,0
111006,7,20140101,1,1,2014-01-01 00:00:00,0.5,0,0
111017,7,20140401,1,1,2014-04-01 00:00:00,-16.5,0,0
111020,4,20140401,1,1,2014-04-01 00:00:00,-2.5,0,0
111020,13,20140301,1,1,2014-03-01 00:00:00,-2.5,0,0
111020,19,20140101,1,1,2014-01-01 00:00:00,-0.5,0,0
111020,20,20140201,1,1,2014-02-01 00:00:00,-7.5,0,0
111020,22,20140101,1,1,2014-01-01 00:00:00,-2,0,0
111020,23,20140201,1,1,2014-02-01 00:00:00,-7.5,0,0
111020,25,20140101,1,1,2014-01-01 00:00:00,-2.5,-1,0
111020,26,20140201,1,1,2014-02-01 00:00:00,-8,0,0
111020,34,20140601,1,1,2014-06-01 00:00:00,1.5,0,0
111021,4,20140601,1,1,2014-06-01 00:00:00,8.99,9.99,1
111021,6,20140401,1,1,2014-04-01 00:00:00,9.98,19.98,2
111021,16,20140501,1,1,2014-05-01 00:00:00,4.99,9.99,1
111021,22,20140201,1,1,2014-02-01 00:00:00,19.96,39.96,4
111021,32,20140401,1,1,2014-04-01 00:00:00,4.99,9.99,1
111023,4,20140401,1,1,2014-04-01 00:00:00,7.99,14.99,1
111023,10,20140301,1,1,2014-03-01 00:00:00,7.99,14.99,1
111023,11,20140501,1,1,2014-05-01 00:00:00,23.97,44.97,3
111023,14,20140201,1,1,2014-02-01 00:00:00,7.99,14.99,1
111023,14,20140501,1,1,2014-05-01 00:00:00,0,0,0
111023,19,20140101,1,1,2014-01-01 00:00:00,7.99,14.99,1
111023,20,20140201,1,1,2014-02-01 00:00:00,7.99,14.99,1
111023,22,20140101,1,1,2014-01-01 00:00:00,7.99,14.99,1
111023,22,20140801,1,1,2014-08-01 00:00:00,0,0,0
111023,25,20140801,1,1,2014-08-01 00:00:00,0,0,0
111023,33,20140401,1,1,2014-04-01 00:00:00,23.97,44.97,3
111023,39,20140301,1,1,2014-03-01 00:00:00,7.99,14.99,1
111023,40,20140501,1,1,2014-05-01 00:00:00,7.99,14.99,1
111023,519,20140501,1,1,2014-05-01 00:00:00,7.99,14.99,1
111023,547,20140401,1,1,2014-04-01 00:00:00,7.99,14.99,1
111024,6,20140501,1,1,2014-05-01 00:00:00,8.99,16.99,1
111024,12,20140101,1,1,2014-01-01 00:00:00,62.93,118.93,7
111024,13,20140201,1,1,2014-02-01 00:00:00,8.99,16.99,1
111024,19,20140201,1,1,2014-02-01 00:00:00,17.98,33.98,2
111024,21,20140101,1,1,2014-01-01 00:00:00,26.97,50.97,3
111024,31,20140501,1,1,2014-05-01 00:00:00,17.98,33.98,2
111024,38,20140301,1,1,2014-03-01 00:00:00,8.99,16.99,1
111024,38,20140501,1,1,2014-05-01 00:00:00,26.97,50.97,3
111025,11,20140101,1,1,2014-01-01 00:00:00,-0.05,0,0
111026,7,20140301,1,1,2014-03-01 00:00:00,10.99,19.99,1
111026,13,20140301,1,1,2014-03-01 00:00:00,32.97,59.97,3
111026,13,20140801,1,1,2014-08-01 00:00:00,-2,0,0
111026,19,20140801,1,1,2014-08-01 00:00:00,-2,0,0
111026,21,20140401,1,1,2014-04-01 00:00:00,10.99,19.99,1
111026,39,20140501,1,1,2014-05-01 00:00:00,10.99,19.99,1
111027,3,20140501,1,1,2014-05-01 00:00:00,1.99,4.99,1
111027,6,20140301,1,1,2014-03-01 00:00:00,17.91,44.91,9
111027,6,20140501,1,1,2014-05-01 00:00:00,15.92,39.92,8
111027,12,20140101,1,1,2014-01-01 00:00:00,33.83,84.83,17
111027,12,20140301,1,1,2014-03-01 00:00:00,33.83,84.83,17
111027,20,20140401,1,1,2014-04-01 00:00:00,39.8,99.8,20
111027,25,20140501,1,1,2014-05-01 00:00:00,7.96,19.96,4
111027,26,20140401,1,1,2014-04-01 00:00:00,19.9,49.9,10
111027,28,20140501,1,1,2014-05-01 00:00:00,5.97,14.97,3
111027,32,20140501,1,1,2014-05-01 00:00:00,3.98,9.98,2
111027,35,20140301,1,1,2014-03-01 00:00:00,9.95,24.95,5
111027,35,20140501,1,1,2014-05-01 00:00:00,3.98,9.98,2
111036,32,20140101,1,1,2014-01-01 00:00:00,-1,0,0
111043,2,20140101,1,1,2014-01-01 00:00:00,-2.5,1.5,1
111043,25,20140101,1,1,2014-01-01 00:00:00,-25,15,10
111045,20,20140301,1,1,2014-03-01 00:00:00,-0.5,0.5,1
111050,503,20140301,1,1,2014-03-01 00:00:00,-2.22,0,0
111050,538,20140101,1,1,2014-01-01 00:00:00,11.08,23.96,4
111057,14,20140101,1,1,2014-01-01 00:00:00,3.88,7.98,2
111057,520,20140501,1,1,2014-05-01 00:00:00,2.89,3.99,1
111057,522,20140101,1,1,2014-01-01 00:00:00,9.7,19.95,5
111060,5,20140501,1,1,2014-05-01 00:00:00,3.84,3.99,1
111060,8,20140101,1,1,2014-01-01 00:00:00,13.58,27.93,7
111060,8,20140301,1,1,2014-03-01 00:00:00,11.64,23.94,6
111060,11,20140101,1,1,2014-01-01 00:00:00,5.82,11.97,3
111060,11,20140301,1,1,2014-03-01 00:00:00,5.76,13.96,4
111060,14,20140101,1,1,2014-01-01 00:00:00,3.88,7.98,2
111060,22,20140401,1,1,2014-04-01 00:00:00,1.94,3.99,1
111060,37,20140301,1,1,2014-03-01 00:00:00,9.7,19.95,5
111060,522,20140301,1,1,2014-03-01 00:00:00,-1.55,0.5,1
111060,542,20140501,1,1,2014-05-01 00:00:00,0.95,0,0
111060,551,20140301,1,1,2014-03-01 00:00:00,-23.25,7.5,15
111062,520,20140301,1,1,2014-03-01 00:00:00,27.7,59.9,10
111062,542,20140501,1,1,2014-05-01 00:00:00,2.77,5.99,1
111062,543,20140301,1,1,2014-03-01 00:00:00,2.77,5.99,1
111062,543,20140501,1,1,2014-05-01 00:00:00,13.85,29.95,5
111062,544,20140501,1,1,2014-05-01 00:00:00,11.86,23.96,4
111062,575,20140301,1,1,2014-03-01 00:00:00,2.77,5.99,1
